25, 0.00000000
26, 0.00000000
27, 0.00000000
28, 0.00000000
29, 0.00000000
30, 0.00000000
31, 0.00000000
32, 0.00000000
33, 0.00000000
34, 0.00000000
35, 0.00000000
36, 0.00000000
37, 0.00000000
38, 0.00000000
39, 0.00000000
40, 0.00000000
41, 0.00000000
42, 0.00000000
43, 0.00000000
44, 0.00000000
45, 0.00000000
46, 0.00001000
47, 0.00004000
48, 0.00005000
49, 0.00011000
50, 0.00021000
51, 0.00044000
52, 0.00073000
53, 0.00139000
54, 0.00226000
55, 0.00428000
56, 0.00713000
57, 0.01283000
58, 0.02081000
59, 0.03390000
60, 0.05522000
61, 0.08953000
62, 0.14653000
63, 0.22882000
64, 0.36208000
65, 0.56925000
66, 0.88373000
67, 1.35430000
68, 2.05707000
69, 3.10268000
70, 4.66742000
71, 6.93752000
72, 10.29023000
73, 15.09090000
74, 22.06220000
75, 32.01833000
