1,151
2,601
3,916
4,1044
5,1029
6,1030
7,1077
8,1058
9,1086
10,1051
11,1042
12,1042
13,1047
14,974
15,1025
16,953
17,989
18,951
19,937
20,955
21,940
22,892
23,906
24,897
25,904
26,888
27,857
28,855
29,811
30,823
31,847
32,849
33,801
34,767
35,809
36,797
37,713
38,737
39,733
40,736
41,702
42,732
43,742
44,745
45,684
46,717
47,668
48,694
49,629
50,658
51,658
52,671
53,669
54,624
55,627
56,686
57,585
58,588
59,582
60,618
61,583
62,563
63,564
64,552
65,560
66,568
67,544
68,577
69,549
70,518
71,479
72,501
73,513
74,486
75,478
76,508
77,491
78,478
79,454
80,484
81,431
82,462
83,434
84,461
85,431
86,411
87,445
88,399
89,424
90,433
91,368
92,436
93,423
94,394
95,383
96,394
97,407
98,357
99,388
100,402
101,358
102,386
103,384
104,386
105,351
106,327
107,350
108,319
109,359
110,348
111,311
112,318
113,325
114,291
115,310
116,290
117,295
118,280
119,296
120,303
121,297
122,317
123,289
124,258
125,264
126,254
127,268
128,270
129,271
130,252
131,253
132,283
133,263
134,267
135,238
136,276
137,239
138,246
139,232
140,222
141,232
142,228
143,210
144,246
145,260
146,217
147,241
148,223
149,245
150,215
151,212
152,186
153,210
154,208
155,217
156,217
157,190
158,176
159,211
160,173
161,187
162,175
163,185
164,192
165,162
166,175
167,159
168,181
169,163
170,190
171,172
172,177
173,163
174,171
175,163
176,153
177,157
178,151
179,155
180,150
181,145
182,130
183,146
184,157
185,129
186,133
187,151
188,122
189,131
190,146
191,123
192,116
193,146
194,120
195,127
196,120
197,123
198,127
199,118
200,117
201,112
202,121
203,94
204,130
205,86
206,108
207,113
208,119
209,119
210,116
211,124
212,101
213,94
214,116
215,96
216,90
217,96
218,93
219,85
220,99
221,106
222,84
223,90
224,86
225,92
226,83
227,101
228,89
229,71
230,88
231,62
232,97
233,79
234,78
235,73
236,83
237,69
238,73
239,93
240,95
241,69
242,83
243,91
244,57
245,80
246,68
247,70
248,73
249,63
250,78
251,61
252,77
253,73
254,52
255,67
256,58
257,49
258,58
259,60
260,64
261,61
262,51
263,75
264,53
265,57
266,64
267,54
268,50
269,58
270,58
271,48
272,56
273,44
274,53
275,46
276,54
277,48
278,43
279,56
280,49
281,40
282,38
283,41
284,51
285,50
286,41
287,46
288,53
289,33
290,57
291,40
292,48
293,34
294,40
295,47
296,47
297,24
298,28
299,40
300,34
301,39
302,36
303,33
304,32
305,37
306,33
307,20
308,34
309,35
310,35
311,37
312,24
313,31
314,41
315,39
316,31
317,35
318,25
319,39
320,39
321,36
322,36
323,27
324,23
325,21
326,32
327,24
328,27
329,36
330,22
331,21
332,21
333,17
334,20
335,23
336,30
337,25
338,24
339,22
340,25
341,23
342,20
343,22
344,25
345,20
346,20
347,32
348,19
349,22
350,21
351,14
352,23
353,26
354,20
355,20
356,18
357,22
358,18
359,17
360,21
361,18
362,17
363,14
364,22
365,18
366,19
367,14
368,18
369,15
370,16
371,16
372,16
373,11
374,17
375,18
376,15
377,14
378,22
379,16
380,15
381,16
382,16
383,16
384,15
385,17
386,19
387,16
388,23
389,9
390,15
391,16
392,15
393,10
394,10
395,8
396,17
397,11
398,11
399,10
400,13
401,12
402,12
403,15
404,12
405,16
406,10
407,17
408,11
409,5
410,9
411,9
412,7
413,11
414,5
415,17
416,10
417,12
418,9
419,9
420,6
421,8
422,9
423,10
424,9
425,11
426,9
427,13
428,4
429,8
430,3
431,5
432,12
433,11
434,7
435,7
436,6
437,7
438,7
439,6
440,8
441,5
442,8
443,7
444,9
445,6
446,6
447,9
448,5
449,8
450,9
451,8
452,7
453,3
454,3
455,5
456,8
457,2
458,8
459,6
460,9
461,5
462,7
463,1
464,4
465,4
466,7
467,3
468,3
469,4
470,7
471,6
472,9
473,5
474,8
475,7
476,6
477,6
478,3
479,6
480,6
481,9
482,3
483,8
484,4
485,4
486,5
487,3
488,4
489,4
490,3
491,6
492,6
493,3
494,5
495,3
496,3
497,5
498,4
500,5
501,3
502,5
503,3
504,3
506,3
507,7
508,4
509,3
510,6
511,3
512,3
513,2
515,3
516,1
517,3
518,1
519,6
520,2
521,1
522,4
523,2
524,2
525,2
526,4
527,3
528,2
529,3
530,4
531,2
532,4
533,2
534,2
535,2
536,2
537,1
538,2
539,2
540,5
541,3
542,3
543,7
544,4
545,1
546,3
547,1
548,2
549,5
550,2
551,1
553,1
554,2
555,4
556,1
557,2
559,1
560,1
561,3
562,1
563,1
564,1
565,1
568,2
569,2
570,1
572,6
573,1
574,2
576,3
577,4
578,1
579,3
581,3
583,2
584,2
585,1
587,1
588,2
590,1
591,1
592,1
594,4
596,2
597,1
598,1
599,2
601,1
604,1
605,2
608,1
610,1
613,1
614,1
615,1
617,2
618,1
619,1
620,2
623,1
624,1
625,2
626,2
627,2
628,1
630,1
632,2
633,2
635,1
636,2
638,2
643,3
644,3
645,1
650,2
652,1
653,1
662,1
663,2
670,2
672,2
673,1
675,1
676,1
679,1
681,3
688,1
692,1
693,1
702,2
704,1
708,1
715,1
717,1
723,1
740,1
753,1
754,1
756,1
757,1
759,1
760,1
763,1
767,1
770,1
771,1
787,1
790,1
798,1
808,1
819,1
830,1
831,1
844,1
849,1
852,1
875,1
876,1
888,1
900,1
903,1
909,1
968,1
